date,stage,flow,logflow,regressed
2010-04-01,1.7138333333333335,48.77878296583334,1.688230960434118,0
2010-04-02,1.699275,48.736759857916674,1.6878566528215693,0
2010-04-03,1.801945833333333,62.21643707625,1.7939051369168635,0
2010-04-04,1.8031249999999999,64.48027095291667,1.8094268537522036,0
2010-04-05,2.2710875000000006,159.65491736666667,2.2031822993384798,0
2010-04-06,2.0276875000000003,107.23133675624997,2.0303217199794874,0
2010-04-07,1.925308333333333,86.29995257249999,1.9360105570418933,0
2010-04-08,1.8608250000000002,73.46746683250001,1.866095065574154,0
2010-04-09,1.8180791666666671,65.10499355583332,1.8136143002513359,0
2010-04-10,1.7825124999999995,58.231097700416676,1.765154976966009,0
2010-04-11,1.8871083333333332,79.38460099875002,1.8997362662826769,0
2010-04-12,2.1192333333333333,126.42861482083332,2.1018453797401975,0
2010-04-13,2.0470625000000005,111.23255336250001,2.0462319066410046,0
2010-04-14,1.9603958333333333,93.38577977333334,1.9702807495046846,0
2010-04-15,1.904304347826087,82.08599843782609,1.9142690850150865,0
2010-04-16,1.8622999999999996,73.75586993625,1.8677965897956412,0
2010-04-17,1.827608333333333,66.95641503375,1.825792192704142,0
2010-04-18,1.7968958333333334,61.00183953041667,1.7853429315003346,0
2010-04-19,1.7699291666666666,55.81789949083335,1.7467734893237963,0
2010-04-20,1.8724750000000003,75.87920620291668,1.8801227789444022,0
2010-04-21,1.8448541666666662,70.32614843458335,1.8471168329770176,0
2010-04-22,1.81185,63.895876629583334,1.8054728328876848,0
2010-04-23,1.7761541666666663,57.01148038,1.7559623181926585,0
2010-04-24,1.7490458333333334,52.42313297041667,1.7195229721829837,0
2010-04-25,1.7249541666666666,49.704495197083325,1.6963956674256249,0
2010-04-26,1.702075,46.745218459583334,1.6697371937578147,0
2010-04-27,1.7686416666666671,57.46890101208333,1.759432892123232,0
2010-04-28,1.754616666666667,53.53362363208334,1.728626641294047,0
2010-04-29,1.72225,49.352388945,1.693308179913862,0
2010-04-30,1.6986791666666665,46.314600132083335,1.6657179188207474,0
2010-05-01,1.6787666666666663,43.82599028833334,1.6417317381577239,0
2010-05-02,1.6606208333333334,41.625327802499996,1.6193576666286427,0
2010-05-03,1.6436291666666663,39.61455913958334,1.5978548271359712,0
2010-05-04,1.6292166666666663,37.95215687583333,1.5792364625148854,0
2010-05-05,1.613879166666667,36.223250258333344,1.5589874163239268,0
2010-05-06,1.602166666666667,34.93318752124999,1.5432382151747435,0
2010-05-07,1.5888458333333333,33.49598644374999,1.5249927721187315,0
2010-05-08,1.5773708333333334,32.28120988749999,1.5089498035474944,0
2010-05-09,1.5777041666666667,32.31725617041666,1.509434480795855,0
2010-05-10,1.5789041666666666,32.443182192500004,1.5111234454424374,0
2010-05-11,1.5702833333333333,31.54976933499999,1.4989961884009813,0
2010-05-12,1.5542708333333337,29.913809674999996,1.475871726153019,0
2010-05-13,1.5425124999999993,28.74467343291667,1.4585573790078104,0
2010-05-14,1.530633333333333,27.590011707083335,1.440751884760469,0
2010-05-15,1.5209458333333334,26.666653486666664,1.4259685176221804,0
2010-05-16,1.5126749999999998,25.89227117458333,1.4131701468167894,0
2010-05-17,1.5141208333333331,26.036885325416666,1.4155890303228407,0
2010-05-18,1.523829166666667,26.94618908708333,1.4304973529928873,0
2010-05-19,1.5062083333333331,25.29662666458334,1.4030626113483922,0
2010-05-20,1.4902374999999999,23.856155233750002,1.3776004521041274,0
2010-05-21,1.4805166666666665,22.998437808333335,1.3616983371366267,0
2010-05-22,1.474841666666667,22.507811334583323,1.352333266145506,0
2010-05-23,1.4672458333333334,21.860092147916664,1.3396519883203344,0
2010-05-24,1.4602375,21.270251122499996,1.3277726173344273,0
2010-05-25,1.4949625,24.503177006250002,1.3892223972964515,0
2010-05-26,1.569920833333333,31.628223869166664,1.5000748041358238,0
2010-05-27,1.5069208333333337,25.361355793333342,1.4041724667895172,0
2010-05-28,1.4869,23.56114599,1.3721964102674147,0
2010-05-29,1.4703083333333333,22.122332716666666,1.3448309197647244,0
2010-05-30,1.4571083333333334,21.01188009291667,1.3224649137790236,0
2010-05-31,1.4450291666666664,20.023636984166664,1.3015429631881437,0
2010-06-01,1.4393541666666667,19.569803748749997,1.291586470458088,0
2010-06-02,1.43285,19.05614426166667,1.2800350319120355,0
2010-06-03,1.4249833333333335,18.44561416958333,1.2658931201765595,0
2010-06-04,1.4165250000000003,17.800363805416666,1.2504288785488007,0
2010-06-05,1.4082375,17.182686700833333,1.2350910714928491,0
2010-06-06,1.398154166666667,16.44550494666667,1.2160472127037028,0
2010-06-07,1.3891458333333333,15.803654431666667,1.198757524675499,0
2010-06-08,1.3814625000000003,15.26678688208333,1.183747643067168,0
2010-06-09,1.3791583333333335,15.107458208750002,1.1791914015480387,0
2010-06-10,1.3778875,15.021080388749999,1.17670117035112,0
2010-06-11,1.3721708333333336,14.6335786375,1.1653505457060382,0
2010-06-12,1.3612166666666667,13.9081792725,1.1432702799804275,0
2010-06-13,1.3530833333333332,13.379540465416662,1.1264411973809054,0
2010-06-14,1.3481750000000001,13.067717300833332,1.1161997306384066,0
2010-06-15,1.3409791666666664,12.618720209583335,1.101015311001625,0
2010-06-16,1.3367875,12.362207082083332,1.0920960142803036,0
2010-06-17,1.3291500000000003,11.901257887083332,1.0755928659764187,0
2010-06-18,1.3254583333333334,11.681861719166664,1.0675120610923152,0
2010-06-19,1.3259375,11.710668438749998,1.0685816850788015,0
2010-06-20,1.3230166666666667,11.538996481666667,1.0621680409319039,0
2010-06-21,1.3175124999999999,11.220351267083332,1.050006453263102,0
2010-06-22,1.3112125000000001,10.86160811083333,1.0358941293005688,0
2010-06-23,1.303741666666667,10.446713332083332,1.0189796774085396,0
2010-06-24,1.2954041666666665,9.994973598125002,0.9997816512601619,0
2010-06-25,1.2900083333333334,9.707948784583335,0.9871274764947223,0
2010-06-26,1.2890875,9.65983206991667,0.9849695765456732,0
2010-06-27,1.2841166666666666,9.403350199833334,0.9732826104170554,0
2010-06-28,1.2760708333333335,8.995317504,0.9540164970647416,0
2010-06-29,1.2718541666666667,8.786856012874999,0.9438335098283464,0
2010-06-30,1.2602749999999998,8.228732537041667,0.9153329464444173,0
2010-07-01,1.2532833333333333,7.903741947041666,0.8978327523278824,0
2010-07-02,1.2506416666666664,7.783102948791668,0.891152774994119,0
2010-07-03,1.249458333333333,7.730006800458333,0.8881798759882122,0
2010-07-04,1.2445416666666667,7.51069701325,0.8756802425916173,0
2010-07-05,1.2396416666666668,7.295740940916667,0.863069404551742,0
2010-07-06,1.2377875,7.215205143166667,0.8582486834930929,0
2010-07-07,1.2355416666666665,7.119531397916667,0.8524514096486075,0
2010-07-08,1.2325416666666664,6.992151420708333,0.8446108247273212,0
2010-07-09,1.2286166666666671,6.828723972750001,0.8343395582398133,0
2010-07-10,1.225675,6.7078813335000005,0.8265853710685164,0
2010-07-11,1.221125,6.524149524999999,0.8145239059455304,0
2010-07-12,1.2135458333333333,6.227023412125001,0.7942804985682899,0
2010-07-13,1.2077083333333334,6.0048056501666665,0.7784989557145992,0
2010-07-14,1.2007458333333336,5.748410238125001,0.7595477542075633,0
2010-07-15,1.1941499999999998,5.512527460041667,0.7413507658708819,0
2010-07-16,1.1870583333333335,5.267956301208333,0.7216421637417583,0
2010-07-17,1.1824124999999996,5.113568961208332,0.7087241171869475,0
2010-07-18,1.1763541666666668,4.916737924916667,0.6916770598671648,0
2010-07-19,1.169625,4.706200210291667,0.6726703989078636,0
2010-07-20,1.1702333333333332,4.7247633430416665,0.6743800601711885,0
2010-07-21,1.1715958333333332,4.766782382041667,0.6782253255297747,0
2010-07-22,1.1702541666666666,4.725865137625001,0.6744813239783268,0
2010-07-23,1.1661750000000002,4.6016720345,0.6629156628588148,0
2010-07-24,1.1617041666666665,4.469567506,0.6502655010189703,0
2010-07-25,1.1602375000000003,4.427463223708332,0.6461549624523169,0
2010-07-26,1.1583583333333336,4.3726747922083335,0.6407471788766854,0
2010-07-27,1.1572208333333331,4.340927834875,0.637582566033106,0
2010-07-28,1.1531291666666663,4.225916233916666,0.6259208842192965,0
2010-07-29,1.1511875,4.1724417477083335,0.620390282121703,0
2010-07-30,1.1490125,4.113842218166666,0.6142476307972999,0
2010-07-31,1.1430999999999998,3.9579933057916663,0.5974750553427881,0
2010-08-01,1.1420000000000001,3.929661511708332,0.5943551432689929,0
2010-08-02,1.1371125,3.806763919125,0.5805559443740086,0
2010-08-03,1.1323458333333334,3.6911138803333343,0.5671574445013764,0
2010-08-04,1.1287958333333334,3.608760052625,0.5573580066687521,0
2010-08-05,1.1260304347826087,3.543634352739131,0.5494489031754552,0
2010-08-06,1.1262333333333336,3.548157785499999,0.5500029245329413,0
2010-08-07,1.1263624999999997,3.551356373083333,0.5503942552635481,0
2010-08-08,1.1273125000000002,3.5728811042083337,0.5530185643005697,0
2010-08-09,1.1286000000000005,3.6025074568333317,0.5566048884334848,0
2010-08-10,1.1268625,3.562400041875,0.5517426872281748,0
2010-08-11,1.1239249999999998,3.4960623739166663,0.5435791723623009,0
2010-08-12,1.1235916666666665,3.4888674988749995,0.5426844760115559,0
2010-08-13,1.1201625,3.413676822083333,0.5332224034133217,0
2010-08-14,1.1189,3.3864126565000006,0.5297398786167449,0
2010-08-15,1.1167749999999999,3.3411469935000007,0.523895582810122,0
2010-08-16,1.1118249999999998,3.2397568585833336,0.5105124179418299,0
2010-08-17,1.1040541666666666,3.088483106708333,0.48974523018936195,0
2010-08-18,1.102025,3.0507969023749997,0.4844132967562307,0
2010-08-19,1.100008333333333,3.014129565125,0.47916191692666243,0
2010-08-20,1.0997291666666666,3.009063007375,0.47843128161472065,0
2010-08-21,1.0999125,3.012434725458334,0.47891764523259,0
2010-08-22,1.097379166666667,2.967636383750001,0.4724106869691704,0
2010-08-23,1.0900791666666667,2.846499116083334,0.4543110532871448,0
2010-08-24,1.0804208333333334,2.697219672875,0.43091631865620317,0
2010-08-25,1.0765,2.641460699458333,0.4218441534914976,0
2010-08-26,1.0808791666666664,2.7046334462083337,0.432108414331288,0
2010-08-27,1.0861791666666667,2.78298445425,0.444510780372024,0
2010-08-28,1.0876833333333333,2.806341133583333,0.44814046192680373,0
2010-08-29,1.0893875000000002,2.833451687583333,0.4523158120031572,0
2010-08-30,1.0898666666666668,2.841037460375,0.4534769601315582,0
2010-08-31,1.09195,2.8750231778750006,0.45864135023700225,0
2010-09-01,1.0873,2.8008400732916665,0.4472883115119533,0
2010-09-02,1.0809458333333335,2.704476809708334,0.4320832618147316,0
2010-09-03,1.0793625,2.681531660166667,0.4283829289345555,0
2010-09-04,1.07945,2.682786523166666,0.42858611601919866,0
2010-09-05,1.0785291666666665,2.6696518598333334,0.42645463019928753,0
2010-09-06,1.0775333333333332,2.6562614613750006,0.4242708213148306,0
2010-09-07,1.0744125,2.6162646821249997,0.4176816785557169,0
2010-09-08,1.0807708333333335,2.70181181525,0.43165509655697604,0
2010-09-09,1.0852291666666667,2.7684473302083332,0.44223626546129025,0
2010-09-10,1.0806083333333332,2.700120461291666,0.4313831399024127,0
2010-09-11,1.0765000000000005,2.6416532535000004,0.4218758110171713,0
2010-09-12,1.0788458333333335,2.674395946458333,0.427225705331404,0
2010-09-13,1.079654166666667,2.6860072249166667,0.42910717651483377,0
2010-09-14,1.0794458333333334,2.682827571708333,0.4285927609827839,0
2010-09-15,1.0799458333333334,2.690204546916666,0.42978530238899815,0
2010-09-16,1.0801809523809522,2.6934912165238094,0.4303155636497624,0
2010-09-17,1.0795625,2.6844664620416663,0.42885798254353924,0
2010-09-18,1.0806499999999999,2.700256099541667,0.4314049557676063,0
2010-09-19,1.08415,2.751631354958334,0.43959024961017007,0
2010-09-20,1.089625,2.837045771291667,0.4528663425138811,0
2010-09-21,1.0819541666666666,2.7209910095,0.4347271068179826,0
2010-09-22,1.0782583333333333,2.666230821083333,0.4258977444714993,0
2010-09-23,1.0770624999999998,2.649482622041666,0.4231610753218857,0
2010-09-24,1.073308333333333,2.6004723992500005,0.4150522486445815,0
2010-09-25,1.0670291666666667,2.5207593374583332,0.401531384588389,0
2010-09-26,1.0780625000000001,2.6801566117083335,0.42816017224277664,0
2010-09-27,1.0713958333333333,2.5804720318333336,0.41169915637776844,0
2010-09-28,1.0573083333333333,2.41435139,0.38280047853353316,0
2010-09-29,1.04875,2.331588874041667,0.36765197427056806,0
2010-09-30,1.0514416666666666,2.3548348807083332,0.37196046012253364,0
2010-10-01,1.0554124999999999,2.3929268322083335,0.37892941952694464,0
2010-10-02,1.0569624999999998,2.4084132032916665,0.38173099941079386,0
2010-10-03,1.0583333333333333,2.4226338677499997,0.38428778424450794,0
2010-10-04,1.0600291666666666,2.440338281666666,0.3874500327641526,0
2010-10-05,1.066529166666667,2.514048511375,0.40037365362806276,0
2010-10-06,1.0679416666666668,2.5310930822916666,0.403308116862046,0
2010-10-07,1.0653874999999997,2.500927389291667,0.3981010828189754,0
2010-10-08,1.0629166666666665,2.4723669346666663,0.3931129267221522,0
2010-10-09,1.0615166666666664,2.4571543289999997,0.39043243451354603,0
2010-10-10,1.0586416666666667,2.426467407666666,0.38497446224286347,0
2010-10-11,1.0553833333333336,2.3931634247500004,0.3789723568013681,0
2010-10-12,1.0483333333333331,2.328794539041667,0.3671311740234843,0
2010-10-13,1.0457583333333331,2.30571505775,0.3628056357891158,0
2010-10-14,1.0430875000000002,2.285247335833334,0.3589332113093495,0
2010-10-15,1.0442250000000002,2.293203893583333,0.3604426704828579,0
2010-10-16,1.0472458333333332,2.317743801708334,0.36506542832574856,0
2010-10-17,1.052375,2.363732504375,0.3735983273500756,0
2010-10-18,1.0596208333333332,2.4358282414583337,0.38664666145807314,0
2010-10-19,1.0617375,2.460112290416667,0.39095493067872006,0
2010-10-20,1.0566208333333336,2.4050884296666672,0.3811310490301158,0
2010-10-21,1.0553958333333335,2.3931692280416668,0.37897340994068385,0
2010-10-22,1.0618166666666666,2.4603592710416673,0.39099852907018523,0
2010-10-23,1.0850833333333334,2.8091436399166665,0.4485739465452137,0
2010-10-24,1.4070916666666664,24.519164036791665,1.3895056591417518,0
2010-10-25,1.3792166666666665,16.400179595875,1.2148486039666255,0
2010-10-26,1.1892875,5.395128203666666,0.7320017692197547,0
2010-10-27,1.1374666666666664,3.8226690423749994,0.5823666994597458,0
2010-10-28,1.1133666666666664,3.272422017666667,0.5148693060400338,0
2010-10-29,1.1020583333333331,3.0517671561666657,0.48455139473186015,0
2010-10-30,1.1245625,3.5204449862916665,0.5465975620226483,0
2010-10-31,1.1232125000000002,3.4860996495833336,0.5423397971875209,0
2010-11-01,1.1052625000000003,3.1123372532499993,0.49308665107137517,0
2010-11-02,1.0980375000000004,2.9791840726249994,0.47409733747338734,0
2010-11-03,1.0936291666666667,2.904869990041666,0.4631266999377112,0
2010-11-04,1.0939166666666666,2.908056271625,0.46360280597647013,0
2010-11-05,1.0930499999999996,2.8932480812916666,0.4613856737851449,0
2010-11-06,1.0973583333333332,2.967710862541667,0.4724215863241361,0
2010-11-07,1.254895833333333,9.880259058333333,0.9947683318477174,0
2010-11-08,1.3101625,11.118819040666667,1.046058662123894,0
2010-11-09,1.2005625,5.758908381375001,0.7603401693825229,0
2010-11-10,1.1807,5.057798154708332,0.7039614936431213,0
2010-11-11,1.1591708333333333,4.399216736833332,0.6433753589516309,0
2010-11-12,1.140275,3.8862470035833336,0.5895304001968963,0
2010-11-13,1.130283333333333,3.6422456326250003,0.5613692312162855,0
2010-11-14,1.121325,3.4389752984583324,0.5364290563739854,0
2010-11-15,1.1135625000000002,3.2747973659583334,0.5151844323984115,0
2010-11-16,1.1084916666666669,3.173097595208333,0.5014834299348315,0
2010-11-17,1.1052708333333332,3.1114142262083333,0.49295783308913244,0
2010-11-18,1.1029,3.066754856958333,0.4866790617583887,0
2010-11-19,1.1139374999999998,3.292490853083334,0.5175245771156886,0
2010-11-20,1.2881666666666665,10.041209806041667,1.001786041537576,0
2010-11-21,1.5337916666666664,28.42314900833334,1.4536721918596291,0
2010-11-22,1.3598,13.871863630833332,1.1421348107645102,0
2010-11-23,1.4262791666666665,19.352084267499997,1.286727746467433,0
2010-11-24,1.4236666666666666,18.467867750833335,1.2664167558894477,0
2010-11-25,1.3373375,12.417526590416664,1.0940350986498553,0
2010-11-26,1.2941874999999998,9.936002968125,0.9972117125668163,0
2010-11-27,1.3431999999999997,13.11246145979167,1.1176842247231085,0
2010-11-28,1.361995833333333,14.013741941666668,1.1465541158447219,0
2010-11-29,1.309041666666667,10.745972083791665,1.0312457080109199,0
2010-11-30,1.2839916666666666,9.399092205791666,0.9730859100833443,0
2010-12-01,1.2613375,8.283178598666666,0.9181970255481319,0
2010-12-02,1.2442583333333332,7.497720976041666,0.8749292743330386,0
2010-12-03,1.2329208333333332,7.010432495666666,0.8457448117879759,0
2010-12-04,1.232725,7.001793092708334,0.8452092729496203,0
2010-12-05,1.2965875,10.730641690125,1.030625693461537,0
2010-12-06,1.4435875000000002,19.987898438749998,1.3007671340664013,0
2010-12-07,1.3636458333333332,14.078177929166666,1.1485464497979676,0
2010-12-08,1.352754166666667,13.496869195,1.1302330389376867,0
2010-12-09,1.7033916666666666,47.747804589583346,1.678953407824504,0
2010-12-10,1.5522,29.770805486249994,1.4737905851842188,0
2010-12-11,1.4821458333333333,23.157100364166663,1.364684177910297,0
2010-12-12,1.4460499999999998,20.111669539583332,1.303448124387501,0
2010-12-13,1.4188875,17.981642377916668,1.2548293560897246,0
2010-12-14,1.420579166666667,18.131372705,1.258430685266992,0
2010-12-15,1.4479416666666667,20.281245382500003,1.3070946196031752,0
2010-12-16,1.4054125000000004,16.97605505125,1.2298367749229189,0
2010-12-17,1.4473250000000004,20.981798894999997,1.321842720114948,0
2010-12-18,2.3376958333333335,176.23214938875,2.2460851380630174,0
2010-12-19,3.39805,465.5810060541666,2.667995254429362,0
2010-12-20,2.586866666666667,233.46170682916667,2.3682156563085157,0
2010-12-21,2.266270833333333,158.43114291250004,2.1998405551930826,0
2010-12-22,2.4598,202.61446375416665,2.30667044450112,0
2010-12-23,2.2448166666666665,153.71224359583334,2.1867084616073167,0
2010-12-24,2.0849208333333333,119.16990951666664,2.076166609593927,0
2010-12-25,2.098516666666667,122.73232690916666,2.0889589681806466,0
2010-12-26,2.3057375,167.3833414166667,2.223712233281978,0
2010-12-27,2.1243666666666665,127.52129819166669,2.1055827252770016,0
2010-12-28,2.1001708333333333,123.69525284166666,2.092353032658793,0
2010-12-29,3.987529166666667,658.3330047083333,2.8184456284528525,0
2010-12-30,2.680404166666666,255.91364540000004,2.4080934432296206,0
2010-12-31,2.3869958333333336,185.67953088750002,2.268764030220225,0
2011-01-01,2.2629791666666663,157.64386089999996,2.197677062751748,0
2011-01-02,2.3537125000000003,178.17890076666666,2.2508562753286494,0
2011-01-03,2.292175,164.15408348333332,2.21525169067316,0
2011-01-04,2.1864416666666666,140.85363020833339,2.1487680444998585,0
2011-01-05,2.1016458333333334,122.67627192500002,2.0887605695031284,0
2011-01-06,2.0286875,107.39265541666667,2.0309745809810114,0
2011-01-07,1.9639708333333337,94.1066806825,1.973620455314157,0
2011-01-08,1.911054166666667,83.4339718991667,1.9213429187945517,0
2011-01-09,1.8683541666666663,74.94992068499998,1.8747711775967724,0
2011-01-10,1.8285833333333334,67.14681693499999,1.8270254299558844,0
2011-01-11,1.7968750000000002,60.99661825166666,1.7853057577099078,0
2011-01-12,1.766125,55.13549434458333,1.741431272810081,0
2011-01-13,1.7490291666666666,52.62792466125,1.7212162443106815,0
2011-01-14,1.7276499999999997,50.06115668208332,1.6995008799274716,0
2011-01-15,1.7012125000000005,46.63450070791668,1.6687073313517424,0
2011-01-16,1.6782166666666667,43.75749860625,1.6410524876271932,0
2011-01-17,1.6590916666666666,41.43974246833333,1.6174170477765277,0
2011-01-18,1.6407333333333334,39.276835804583335,1.5941364931688569,0
2011-01-19,1.6237625000000004,37.33083941291667,1.5720677554848124,0
2011-01-20,1.6085208333333334,35.629090215416674,1.55180473283463,0
2011-01-21,1.596229166666667,34.2868885375,1.535128075598877,0
2011-01-22,1.5842916666666662,33.00972916958334,1.5186419611483062,0
2011-01-23,1.5710166666666667,31.62032993291666,1.4999663971362773,0
2011-01-24,1.558633333333333,30.352401954166666,1.4821930649059696,0
2011-01-25,1.5359458333333331,28.115407011250003,1.4489443749327593,0
2011-01-26,1.5160041666666666,26.201987238333334,1.4183342307820939,0
2011-01-27,1.5050166666666664,25.18548929375,1.401150392577549,0
2011-01-28,1.4977166666666666,24.52186280041667,1.389553458228642,0
2011-01-29,1.4942041666666663,24.20688888166667,1.3839389766227856,0
2011-01-30,1.5759291666666664,32.278726382500004,1.5089163904873175,0
2011-01-31,1.5497583333333338,29.494652583333334,1.4697432849930503,0
2011-02-01,1.5151750000000002,26.126594139999995,1.417082798835224,0
2011-02-02,1.4950458333333332,24.28337708208333,1.385309083808732,0
2011-02-03,1.4832375000000007,23.23565331541667,1.3661548880174497,0
2011-02-04,1.4758916666666668,22.597291424999998,1.3540563865070483,0
2011-02-05,1.4677208333333336,21.899415426666664,1.3404325221295545,0
2011-02-06,1.458354166666667,21.1139095825,1.3245686574146582,0
2011-02-07,1.4501333333333333,20.439777325000005,1.3104761601979724,0
2011-02-08,1.4428291666666668,19.84624069083333,1.297678254079158,0
2011-02-09,1.436133333333333,19.31304671083333,1.2858507908860601,0
2011-02-10,1.4310416666666665,18.913188051666662,1.2767647407196305,0
2011-02-11,1.4256583333333337,18.495690274166666,1.267070544176282,0
2011-02-12,1.4191958333333332,18.00108602666667,1.2552987073899997,0
2011-02-13,1.4147458333333336,17.664992505416667,1.2471134575163,0
2011-02-14,1.4354624999999999,19.274575820000003,1.2849848292101338,0
2011-02-15,1.4656833333333337,21.7378492125,1.3372165718868383,0
2011-02-16,1.6481583333333336,40.69251372708333,1.6095145186584339,0
2011-02-17,1.8722916666666665,82.22594752208333,1.9150088867304456,0
2011-02-18,2.1029750000000003,123.15955437083335,2.0904681088229258,0
2011-02-19,2.3486374999999997,177.93814274583335,2.2502690532467144,0
2011-02-20,2.3834125000000004,185.1926111125,2.267623655039847,0
2011-02-21,2.1212625,126.89351562500002,2.103439429815483,0
2011-02-22,1.990729166666667,99.58720747000002,1.9982035544678234,0
2011-02-23,1.907008333333333,82.63164919583333,1.9171464206676445,0
2011-02-24,1.8585434782608694,73.01879028260868,1.8634346336268601,0
2011-02-25,2.656870833333333,254.23326833458324,2.4052323806348226,0
2011-02-26,2.316041666666666,169.6706135166667,2.22960663022165,0
2011-02-27,2.1390291666666665,130.65251166250002,2.116117763016114,0
2011-02-28,2.0479791666666665,111.40404041666665,2.0469009421738154,0
2011-03-01,1.9864833333333334,98.69582338958332,1.9942987745821357,0
