"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222)","Host Connected (LGR S/N: 20309222)","Coupler Detached (LGR S/N: 20309222)","End Of File (LGR S/N: 20309222)"
213,03/27/20 11:00:00 PM,48.339,,,,,
214,03/28/20 12:00:00 AM,46.728,,,,,
215,03/28/20 01:00:00 AM,45.466,,,,,
216,03/28/20 02:00:00 AM,46.908,,,,,
217,03/28/20 03:00:00 AM,47.624,,,,,
218,03/28/20 04:00:00 AM,47.446,,,,,
219,03/28/20 05:00:00 AM,47.088,,,,,
220,03/28/20 06:00:00 AM,46.728,,,,,
221,03/28/20 07:00:00 AM,46.908,,,,,
222,03/28/20 08:00:00 AM,47.624,,,,,
223,03/28/20 08:05:54 AM,,0.38,,,,
224,03/28/20 08:33:26 AM,,0.39,,,,
225,03/28/20 09:00:00 AM,49.759,,,,,
226,03/28/20 10:00:00 AM,55.711,,,,,
227,03/28/20 11:00:00 AM,58.131,,,,,
228,03/28/20 12:00:00 PM,60.368,,,,,
229,03/28/20 01:00:00 PM,56.923,,,,,
230,03/28/20 02:00:00 PM,64.481,,,,,
231,03/28/20 03:00:00 PM,63.968,,,,,
232,03/28/20 04:00:00 PM,63.111,,,,,
233,03/28/20 05:00:00 PM,60.712,,,,,
234,03/28/20 06:00:00 PM,57.441,,,,,
235,03/28/20 07:00:00 PM,54.147,,,,,
236,03/28/20 08:00:00 PM,51.874,,,,,
237,03/28/20 08:46:48 PM,,0.40,,,,
238,03/28/20 09:00:00 PM,50.466,,,,,
239,03/28/20 10:00:00 PM,49.404,,,,,
240,03/28/20 11:00:00 PM,48.695,,,,,
241,03/29/20 12:00:00 AM,49.050,,,,,
242,03/29/20 01:00:00 AM,49.228,,,,,
243,03/29/20 02:00:00 AM,49.228,,,,,
244,03/29/20 03:00:00 AM,49.228,,,,,
245,03/29/20 03:54:37 AM,,0.41,,,,
246,03/29/20 03:59:26 AM,,0.42,,,,
247,03/29/20 04:00:00 AM,49.228,,,,,
248,03/29/20 04:01:33 AM,,0.43,,,,
249,03/29/20 04:04:47 AM,,0.44,,,,
250,03/29/20 04:07:41 AM,,0.45,,,,
251,03/29/20 04:12:15 AM,,0.46,,,,
252,03/29/20 04:17:39 AM,,0.47,,,,
253,03/29/20 04:21:30 AM,,0.48,,,,
254,03/29/20 04:24:15 AM,,0.49,,,,
255,03/29/20 04:25:21 AM,,0.50,,,,
256,03/29/20 04:26:52 AM,,0.51,,,,
257,03/29/20 04:27:45 AM,,0.52,,,,
258,03/29/20 04:31:21 AM,,0.53,,,,
259,03/29/20 04:36:43 AM,,0.54,,,,
260,03/29/20 04:41:42 AM,,0.55,,,,
261,03/29/20 05:00:00 AM,49.228,,,,,
262,03/29/20 06:00:00 AM,49.228,,,,,
263,03/29/20 07:00:00 AM,49.228,,,,,
264,03/29/20 07:48:29 AM,,0.56,,,,
265,03/29/20 08:00:00 AM,50.290,,,,,
266,03/29/20 09:00:00 AM,52.225,,,,,
267,03/29/20 09:01:58 AM,,0.57,,,,
268,03/29/20 10:00:00 AM,57.096,,,,,
269,03/29/20 11:00:00 AM,60.712,,,,,
270,03/29/20 12:00:00 PM,58.131,,,,,
271,03/29/20 01:00:00 PM,66.193,,,,,
272,03/29/20 02:00:00 PM,60.712,,,,,
273,03/29/20 03:00:00 PM,64.139,,,,,
274,03/29/20 04:00:00 PM,64.481,,,,,
275,03/29/20 05:00:00 PM,66.879,,,,,
276,03/29/20 06:00:00 PM,64.825,,,,,
277,03/29/20 07:00:00 PM,61.912,,,,,
278,03/29/20 08:00:00 PM,53.274,,,,,
279,03/29/20 09:00:00 PM,48.871,,,,,
280,03/29/20 10:00:00 PM,47.088,,,,,
281,03/29/20 11:00:00 PM,45.648,,,,,
282,03/30/20 12:00:00 AM,44.922,,,,,
283,03/30/20 01:00:00 AM,43.831,,,,,
284,03/30/20 02:00:00 AM,42.915,,,,,
285,03/30/20 03:00:00 AM,44.560,,,,,
286,03/30/20 04:00:00 AM,46.369,,,,,
287,03/30/20 05:00:00 AM,46.908,,,,,
288,03/30/20 06:00:00 AM,47.088,,,,,
289,03/30/20 07:00:00 AM,47.088,,,,,
290,03/30/20 08:00:00 AM,46.188,,,,,
291,03/30/20 09:00:00 AM,49.050,,,,,
292,03/30/20 10:00:00 AM,54.842,,,,,
293,03/30/20 11:00:00 AM,65.509,,,,,
294,03/30/20 12:00:00 PM,76.354,,,,,
295,03/30/20 01:00:00 PM,74.098,,,,,
296,03/30/20 02:00:00 PM,66.022,,,,,
297,03/30/20 03:00:00 PM,66.022,,,,,
298,03/30/20 04:00:00 PM,65.851,,,,,
299,03/30/20 05:00:00 PM,67.050,,,,,
300,03/30/20 06:00:00 PM,63.797,,,,,
301,03/30/20 07:00:00 PM,59.680,,,,,
302,03/30/20 08:00:00 PM,53.973,,,,,
303,03/30/20 09:00:00 PM,49.404,,,,,
304,03/30/20 10:00:00 PM,47.088,,,,,
305,03/30/20 11:00:00 PM,45.648,,,,,
306,03/31/20 12:00:00 AM,44.922,,,,,
307,03/31/20 01:00:00 AM,44.379,,,,,
308,03/31/20 02:00:00 AM,43.648,,,,,
309,03/31/20 03:00:00 AM,43.282,,,,,
310,03/31/20 04:00:00 AM,42.732,,,,,
311,03/31/20 05:00:00 AM,41.810,,,,,
312,03/31/20 06:00:00 AM,41.439,,,,,
313,03/31/20 07:00:00 AM,40.881,,,,,
314,03/31/20 08:00:00 AM,41.810,,,,,
315,03/31/20 09:00:00 AM,44.922,,,,,
316,03/31/20 10:00:00 AM,52.750,,,,,
317,03/31/20 11:00:00 AM,67.564,,,,,
318,03/31/20 12:00:00 PM,77.749,,,,,
319,03/31/20 01:00:00 PM,73.753,,,,,
320,03/31/20 02:00:00 PM,64.996,,,,,
321,03/31/20 03:00:00 PM,67.221,,,,,
322,03/31/20 04:00:00 PM,67.564,,,,,
323,03/31/20 05:00:00 PM,69.278,,,,,
324,03/31/20 06:00:00 PM,66.708,,,,,
325,03/31/20 07:00:00 PM,62.769,,,,,
326,03/31/20 08:00:00 PM,55.017,,,,,
327,03/31/20 09:00:00 PM,52.576,,,,,
328,03/31/20 10:00:00 PM,52.050,,,,,
329,03/31/20 11:00:00 PM,50.643,,,,,
330,04/01/20 12:00:00 AM,47.982,,,,,
331,04/01/20 01:00:00 AM,50.466,,,,,
332,04/01/20 02:00:00 AM,49.759,,,,,
333,04/01/20 03:00:00 AM,49.050,,,,,
334,04/01/20 04:00:00 AM,48.517,,,,,
335,04/01/20 05:00:00 AM,46.908,,,,,
336,04/01/20 06:00:00 AM,46.369,,,,,
337,04/01/20 07:00:00 AM,44.922,,,,,
338,04/01/20 08:00:00 AM,43.099,,,,,
339,04/01/20 09:00:00 AM,48.517,,,,,
340,04/01/20 10:00:00 AM,52.925,,,,,
341,04/01/20 11:00:00 AM,66.022,,,,,
342,04/01/20 12:00:00 PM,74.619,,,,,
343,04/01/20 01:00:00 PM,70.824,,,,,
344,04/01/20 02:00:00 PM,63.968,,,,,
345,04/01/20 03:00:00 PM,64.139,,,,,
346,04/01/20 04:00:00 PM,63.626,,,,,
347,04/01/20 05:00:00 PM,64.310,,,,,
348,04/01/20 06:00:00 PM,61.569,,,,,
349,04/01/20 07:00:00 PM,56.750,,,,,
350,04/01/20 08:00:00 PM,49.228,,,,,
351,04/01/20 09:00:00 PM,46.908,,,,,
352,04/01/20 10:00:00 PM,43.466,,,,,
353,04/01/20 11:00:00 PM,40.881,,,,,
354,04/02/20 12:00:00 AM,39.573,,,,,
355,04/02/20 01:00:00 AM,38.629,,,,,
356,04/02/20 02:00:00 AM,37.488,,,,,
357,04/02/20 03:00:00 AM,36.531,,,,,
358,04/02/20 04:00:00 AM,36.145,,,,,
359,04/02/20 05:00:00 AM,35.758,,,,,
360,04/02/20 06:00:00 AM,35.175,,,,,
361,04/02/20 07:00:00 AM,34.394,,,,,
362,04/02/20 08:00:00 AM,34.981,,,,,
363,04/02/20 09:00:00 AM,38.440,,,,,
364,04/02/20 10:00:00 AM,48.871,,,,,
365,04/02/20 11:00:00 AM,66.879,,,,,
366,04/02/20 12:00:00 PM,74.964,,,,,
367,04/02/20 01:00:00 PM,71.339,,,,,
368,04/02/20 02:00:00 PM,63.968,,,,,
369,04/02/20 03:00:00 PM,64.652,,,,,
370,04/02/20 04:00:00 PM,64.825,,,,,
371,04/02/20 05:00:00 PM,65.338,,,,,
372,04/02/20 06:00:00 PM,62.598,,,,,
373,04/02/20 07:00:00 PM,58.303,,,,,
374,04/02/20 08:00:00 PM,50.995,,,,,
375,04/02/20 09:00:00 PM,48.871,,,,,
376,04/02/20 10:00:00 PM,47.446,,,,,
377,04/02/20 11:00:00 PM,47.266,,,,,
378,04/03/20 12:00:00 AM,46.728,,,,,
379,04/03/20 01:00:00 AM,45.466,,,,,
380,04/03/20 02:00:00 AM,42.548,,,,,
381,04/03/20 03:00:00 AM,40.509,,,,,
382,04/03/20 04:00:00 AM,38.818,,,,,
383,04/03/20 05:00:00 AM,37.107,,,,,
384,04/03/20 06:00:00 AM,36.145,,,,,
385,04/03/20 07:00:00 AM,36.145,,,,,
386,04/03/20 08:00:00 AM,38.440,,,,,
387,04/03/20 09:00:00 AM,42.363,,,,,
388,04/03/20 10:00:00 AM,50.995,,,,,
389,04/03/20 11:00:00 AM,65.509,,,,,
390,04/03/20 12:00:00 PM,72.545,,,,,
391,04/03/20 01:00:00 PM,68.077,,,,,
392,04/03/20 02:00:00 PM,62.425,,,,,
393,04/03/20 03:00:00 PM,62.598,,,,,
394,04/03/20 04:00:00 PM,63.111,,,,,
395,04/03/20 05:00:00 PM,63.282,,,,,
396,04/03/20 06:00:00 PM,61.398,,,,,
397,04/03/20 07:00:00 PM,56.577,,,,,
398,04/03/20 08:00:00 PM,49.759,,,,,
399,04/03/20 09:00:00 PM,47.982,,,,,
400,04/03/20 10:00:00 PM,46.908,,,,,
401,04/03/20 11:00:00 PM,45.286,,,,,
402,04/04/20 12:00:00 AM,42.363,,,,,
403,04/04/20 01:00:00 AM,40.696,,,,,
404,04/04/20 02:00:00 AM,39.573,,,,,
405,04/04/20 03:00:00 AM,38.629,,,,,
406,04/04/20 04:00:00 AM,38.061,,,,,
407,04/04/20 05:00:00 AM,37.870,,,,,
408,04/04/20 06:00:00 AM,38.629,,,,,
409,04/04/20 07:00:00 AM,41.625,,,,,
410,04/04/20 08:00:00 AM,44.195,,,,,
411,04/04/20 09:00:00 AM,47.624,,,,,
412,04/04/20 10:00:00 AM,52.576,,,,,
413,04/04/20 11:00:00 AM,57.441,,,,,
414,04/04/20 12:00:00 PM,58.476,,,,,
415,04/04/20 01:00:00 PM,56.577,,,,,
416,04/04/20 02:00:00 PM,56.750,,,,,
417,04/04/20 02:29:18 PM,,0.58,,,,
418,04/04/20 02:49:44 PM,,0.59,,,,
419,04/04/20 02:53:34 PM,,0.60,,,,
420,04/04/20 02:57:10 PM,,0.61,,,,
421,04/04/20 02:59:28 PM,,0.62,,,,
422,04/04/20 03:00:00 PM,53.973,,,,,
423,04/04/20 03:03:59 PM,,0.63,,,,
424,04/04/20 03:06:06 PM,,0.64,,,,
425,04/04/20 03:08:55 PM,,0.65,,,,
426,04/04/20 03:17:33 PM,,0.66,,,,
427,04/04/20 03:47:07 PM,,0.67,,,,
428,04/04/20 04:00:00 PM,54.322,,,,,
429,04/04/20 04:04:21 PM,,0.68,,,,
430,04/04/20 04:30:03 PM,,0.69,,,,
431,04/04/20 05:00:00 PM,54.842,,,,,
432,04/04/20 05:09:46 PM,,0.70,,,,
433,04/04/20 05:13:03 PM,,0.71,,,,
434,04/04/20 05:23:52 PM,,0.72,,,,
435,04/04/20 06:00:00 PM,54.322,,,,,
436,04/04/20 07:00:00 PM,53.973,,,,,
437,04/04/20 08:00:00 PM,53.798,,,,,
438,04/04/20 08:26:38 PM,,0.73,,,,
439,04/04/20 08:45:35 PM,,0.74,,,,
440,04/04/20 09:00:00 PM,53.973,,,,,
441,04/04/20 09:16:30 PM,,0.75,,,,
442,04/04/20 09:37:17 PM,,0.76,,,,
443,04/04/20 09:43:54 PM,,0.77,,,,
444,04/04/20 09:54:51 PM,,0.78,,,,
445,04/04/20 10:00:00 PM,53.973,,,,,
446,04/04/20 10:39:44 PM,,0.79,,,,
447,04/04/20 10:40:47 PM,,0.80,,,,
448,04/04/20 10:41:46 PM,,0.81,,,,
449,04/04/20 10:42:23 PM,,0.82,,,,
450,04/04/20 10:42:59 PM,,0.83,,,,
451,04/04/20 10:43:37 PM,,0.84,,,,
452,04/04/20 10:44:12 PM,,0.85,,,,
453,04/04/20 10:44:33 PM,,0.86,,,,
454,04/04/20 10:45:00 PM,,0.87,,,,
455,04/04/20 10:45:29 PM,,0.88,,,,
456,04/04/20 10:46:30 PM,,0.89,,,,
457,04/04/20 10:47:02 PM,,0.90,,,,
458,04/04/20 10:47:50 PM,,0.91,,,,
459,04/04/20 10:49:21 PM,,0.92,,,,
460,04/04/20 10:51:26 PM,,0.93,,,,
461,04/04/20 10:52:24 PM,,0.94,,,,
462,04/04/20 10:53:07 PM,,0.95,,,,
463,04/04/20 10:54:10 PM,,0.96,,,,
464,04/04/20 10:55:30 PM,,0.97,,,,
465,04/04/20 10:56:02 PM,,0.98,,,,
466,04/04/20 10:56:27 PM,,0.99,,,,
467,04/04/20 10:57:09 PM,,1.00,,,,
468,04/04/20 10:57:39 PM,,1.01,,,,
469,04/04/20 10:58:12 PM,,1.02,,,,
470,04/04/20 10:59:51 PM,,1.03,,,,
471,04/04/20 11:00:00 PM,53.274,,,,,
472,04/04/20 11:03:07 PM,,1.04,,,,
473,04/04/20 11:13:22 PM,,1.05,,,,
474,04/04/20 11:18:11 PM,,1.06,,,,
475,04/05/20 12:00:00 AM,52.750,,,,,
476,04/05/20 12:40:56 AM,,1.07,,,,
477,04/05/20 01:00:00 AM,52.225,,,,,
478,04/05/20 02:00:00 AM,52.225,,,,,
479,04/05/20 03:00:00 AM,52.401,,,,,
480,04/05/20 04:00:00 AM,52.925,,,,,
481,04/05/20 04:05:14 AM,,1.08,,,,
482,04/05/20 04:08:25 AM,,1.09,,,,
483,04/05/20 04:12:31 AM,,1.10,,,,
484,04/05/20 04:13:42 AM,,1.11,,,,
485,04/05/20 04:14:47 AM,,1.12,,,,
486,04/05/20 04:16:46 AM,,1.13,,,,
487,04/05/20 04:20:49 AM,,1.14,,,,
488,04/05/20 04:46:08 AM,,1.15,,,,
489,04/05/20 04:49:18 AM,,1.16,,,,
490,04/05/20 04:50:42 AM,,1.17,,,,
491,04/05/20 04:52:24 AM,,1.18,,,,
492,04/05/20 04:53:59 AM,,1.19,,,,
493,04/05/20 04:54:30 AM,,1.20,,,,
494,04/05/20 04:55:03 AM,,1.21,,,,
495,04/05/20 04:56:23 AM,,1.22,,,,
496,04/05/20 04:57:32 AM,,1.23,,,,
497,04/05/20 04:59:23 AM,,1.24,,,,
498,04/05/20 05:00:00 AM,53.100,,,,,
499,04/05/20 05:02:14 AM,,1.25,,,,
500,04/05/20 05:05:05 AM,,1.26,,,,
501,04/05/20 05:08:50 AM,,1.27,,,,
502,04/05/20 05:16:26 AM,,1.28,,,,
503,04/05/20 05:23:36 AM,,1.29,,,,
504,04/05/20 05:26:14 AM,,1.30,,,,
505,04/05/20 05:30:19 AM,,1.31,,,,
506,04/05/20 05:33:55 AM,,1.32,,,,
507,04/05/20 05:37:19 AM,,1.33,,,,
508,04/05/20 05:40:41 AM,,1.34,,,,
509,04/05/20 05:53:30 AM,,1.35,,,,
510,04/05/20 06:00:00 AM,52.750,,,,,
511,04/05/20 06:38:46 AM,,1.36,,,,
512,04/05/20 06:42:59 AM,,1.37,,,,
513,04/05/20 06:44:35 AM,,1.38,,,,
514,04/05/20 07:00:00 AM,52.576,,,,,
515,04/05/20 08:00:00 AM,52.750,,,,,
516,04/05/20 09:00:00 AM,53.449,,,,,
517,04/05/20 09:34:46 AM,,1.39,,,,
518,04/05/20 10:00:00 AM,53.973,,,,,
519,04/05/20 11:00:00 AM,55.884,,,,,
520,04/05/20 11:04:15 AM,,1.40,,,,
521,04/05/20 11:06:31 AM,,1.41,,,,
522,04/05/20 11:08:50 AM,,1.42,,,,
523,04/05/20 11:12:18 AM,,1.43,,,,
524,04/05/20 11:32:37 AM,,1.44,,,,
525,04/05/20 11:39:35 AM,,1.45,,,,
